,pub_id,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10,Max,Max_index
673,4904,0.210227273,0.380681818,0.176136364,0.005681818,0.005681818,0.005681818,0.017045455,0.017045455,0.176136364,0.005681818,0.380681818,2
674,4905,0.141975309,0.401234568,0.067901235,0.092592593,0.00617284,0.018518519,0.00617284,0.00617284,0.25308642,0.00617284,0.401234568,2
675,4906,0.025862069,0.043103448,0.25,0.077586207,0.146551724,0.043103448,0.00862069,0.00862069,0.387931034,0.00862069,0.387931034,9
676,4907,0.030120482,0.36746988,0.162650602,0.006024096,0.018072289,0.114457831,0.042168675,0.222891566,0.030120482,0.006024096,0.36746988,2
677,4908,0.091346154,0.274038462,0.004807692,0.139423077,0.110576923,0.043269231,0.004807692,0.293269231,0.024038462,0.014423077,0.293269231,8
678,4909,0.03125,0.120535714,0.129464286,0.004464286,0.15625,0.522321429,0.004464286,0.004464286,0.022321429,0.004464286,0.522321429,6
679,4910,0.045833333,0.0125,0.004166667,0.129166667,0.154166667,0.620833333,0.004166667,0.004166667,0.020833333,0.004166667,0.620833333,6
680,4911,0.079268293,0.006097561,0.542682927,0.018292683,0.006097561,0.030487805,0.006097561,0.006097561,0.298780488,0.006097561,0.542682927,3
681,4912,0.020547945,0.020547945,0.006849315,0.034246575,0.239726027,0.061643836,0.006849315,0.006849315,0.198630137,0.404109589,0.404109589,10
682,4913,0.023148148,0.069444444,0.097222222,0.282407407,0.106481481,0.023148148,0.00462963,0.115740741,0.023148148,0.25462963,0.282407407,4
683,4914,0.038461538,0.183760684,0.414529915,0.004273504,0.004273504,0.012820513,0.047008547,0.004273504,0.286324786,0.004273504,0.414529915,3
684,4915,0.01984127,0.011904762,0.25,0.130952381,0.28968254,0.265873016,0.01984127,0.003968254,0.003968254,0.003968254,0.28968254,5
685,4916,0.003846154,0.011538462,0.003846154,0.034615385,0.388461538,0.457692308,0.026923077,0.042307692,0.003846154,0.026923077,0.457692308,6
686,4917,0.006756757,0.452702703,0.114864865,0.02027027,0.02027027,0.087837838,0.141891892,0.101351351,0.006756757,0.047297297,0.452702703,2
687,4918,0.00390625,0.00390625,0.02734375,0.00390625,0.32421875,0.55078125,0.01171875,0.06640625,0.00390625,0.00390625,0.55078125,6
688,4919,0.011363636,0.125,0.306818182,0.102272727,0.170454545,0.079545455,0.056818182,0.125,0.011363636,0.011363636,0.306818182,3
689,4920,0.018518519,0.290123457,0.055555556,0.00617284,0.117283951,0.018518519,0.327160494,0.030864198,0.030864198,0.104938272,0.327160494,7
690,4922,0.006666667,0.26,0.06,0.046666667,0.1,0.006666667,0.06,0.006666667,0.406666667,0.046666667,0.406666667,9
691,4923,0.003546099,0.102836879,0.109929078,0.003546099,0.145390071,0.570921986,0.010638298,0.010638298,0.039007092,0.003546099,0.570921986,6
692,4925,0.024038462,0.389423077,0.024038462,0.004807692,0.004807692,0.004807692,0.129807692,0.120192308,0.274038462,0.024038462,0.389423077,2
693,4926,0.010416667,0.03125,0.010416667,0.28125,0.010416667,0.09375,0.09375,0.010416667,0.364583333,0.09375,0.364583333,9
694,4927,0.109756098,0.012195122,0.044715447,0.004065041,0.012195122,0.711382114,0.004065041,0.052845528,0.028455285,0.020325203,0.711382114,6
695,4928,0.159574468,0.010638298,0.031914894,0.010638298,0.053191489,0.010638298,0.159574468,0.010638298,0.308510638,0.244680851,0.308510638,9
696,4929,0.006024096,0.030120482,0.018072289,0.427710843,0.090361446,0.090361446,0.06626506,0.138554217,0.006024096,0.126506024,0.427710843,4
697,4930,0.020833333,0.006944444,0.423611111,0.0625,0.118055556,0.006944444,0.006944444,0.034722222,0.256944444,0.0625,0.423611111,3
698,4931,0.004672897,0.004672897,0.023364486,0.014018692,0.042056075,0.799065421,0.004672897,0.014018692,0.023364486,0.070093458,0.799065421,6
699,4932,0.054347826,0.380434783,0.119565217,0.010869565,0.119565217,0.206521739,0.032608696,0.010869565,0.032608696,0.032608696,0.380434783,2
700,4933,0.00877193,0.043859649,0.254385965,0.043859649,0.131578947,0.026315789,0.00877193,0.00877193,0.394736842,0.078947368,0.394736842,9
701,4934,0.073076923,0.373076923,0.019230769,0.011538462,0.057692308,0.003846154,0.080769231,0.019230769,0.05,0.311538462,0.373076923,2
702,4935,0.025862069,0.25,0.25,0.00862069,0.129310345,0.025862069,0.00862069,0.043103448,0.232758621,0.025862069,0.25,2
703,4936,0.272058824,0.066176471,0.007352941,0.007352941,0.007352941,0.036764706,0.007352941,0.007352941,0.551470588,0.036764706,0.551470588,9
704,4937,0.0078125,0.0546875,0.3515625,0.0078125,0.0078125,0.3203125,0.2109375,0.0078125,0.0078125,0.0234375,0.3515625,3
705,4938,0.210784314,0.406862745,0.053921569,0.004901961,0.034313725,0.004901961,0.014705882,0.004901961,0.191176471,0.073529412,0.406862745,2
706,4939,0.036842105,0.005263158,0.026315789,0.342105263,0.447368421,0.110526316,0.005263158,0.005263158,0.005263158,0.015789474,0.447368421,5
707,4940,0.00625,0.13125,0.08125,0.01875,0.19375,0.03125,0.18125,0.00625,0.13125,0.21875,0.21875,10
708,4941,0.09375,0.135416667,0.010416667,0.260416667,0.40625,0.010416667,0.03125,0.010416667,0.03125,0.010416667,0.40625,5
709,4942,0.007042254,0.021126761,0.35915493,0.176056338,0.11971831,0.218309859,0.007042254,0.007042254,0.007042254,0.077464789,0.35915493,3
710,4943,0.006493506,0.123376623,0.551948052,0.032467532,0.071428571,0.006493506,0.123376623,0.019480519,0.058441558,0.006493506,0.551948052,3
711,4944,0.271428571,0.357142857,0.1,0.014285714,0.042857143,0.014285714,0.014285714,0.1,0.071428571,0.014285714,0.357142857,2
712,4945,0.045454545,0.325174825,0.003496503,0.003496503,0.052447552,0.024475524,0.073426573,0.01048951,0.451048951,0.01048951,0.451048951,9
713,4946,0.016304348,0.407608696,0.005434783,0.059782609,0.016304348,0.005434783,0.048913043,0.016304348,0.418478261,0.005434783,0.418478261,9
714,4947,0.175324675,0.344155844,0.136363636,0.019480519,0.006493506,0.24025974,0.006493506,0.006493506,0.032467532,0.032467532,0.344155844,2
715,4948,0.09375,0.23125,0.18125,0.04375,0.06875,0.13125,0.01875,0.18125,0.00625,0.04375,0.23125,2
716,4949,0.033333333,0.02,0.3,0.34,0.206666667,0.033333333,0.006666667,0.006666667,0.046666667,0.006666667,0.34,4
717,4950,0.097826087,0.076086957,0.010869565,0.054347826,0.032608696,0.054347826,0.141304348,0.010869565,0.467391304,0.054347826,0.467391304,9
718,4951,0.005102041,0.005102041,0.096938776,0.270408163,0.515306122,0.076530612,0.015306122,0.005102041,0.005102041,0.005102041,0.515306122,5
719,4952,0.040322581,0.362903226,0.088709677,0.185483871,0.008064516,0.072580645,0.008064516,0.008064516,0.153225806,0.072580645,0.362903226,2
720,4953,0.121428571,0.278571429,0.078571429,0.064285714,0.035714286,0.007142857,0.178571429,0.064285714,0.164285714,0.007142857,0.278571429,2
721,4954,0.049107143,0.013392857,0.129464286,0.004464286,0.602678571,0.147321429,0.004464286,0.013392857,0.03125,0.004464286,0.602678571,5
722,4955,0.03125,0.066964286,0.147321429,0.022321429,0.129464286,0.102678571,0.147321429,0.004464286,0.34375,0.004464286,0.34375,9
723,4956,0.021551724,0.081896552,0.004310345,0.012931034,0.004310345,0.064655172,0.237068966,0.13362069,0.064655172,0.375,0.375,10
724,4957,0.034653465,0.074257426,0.014851485,0.014851485,0.212871287,0.014851485,0.004950495,0.004950495,0.341584158,0.282178218,0.341584158,9
725,4958,0.005882353,0.347058824,0.017647059,0.088235294,0.005882353,0.041176471,0.123529412,0.005882353,0.3,0.064705882,0.347058824,2
726,4959,0.004672897,0.163551402,0.004672897,0.004672897,0.042056075,0.060747664,0.191588785,0.434579439,0.042056075,0.051401869,0.434579439,8
727,4960,0.004464286,0.075892857,0.03125,0.245535714,0.424107143,0.102678571,0.022321429,0.004464286,0.084821429,0.004464286,0.424107143,5
728,4961,0.007352941,0.169117647,0.125,0.066176471,0.036764706,0.066176471,0.125,0.036764706,0.051470588,0.316176471,0.316176471,10
729,4962,0.157608696,0.690217391,0.005434783,0.016304348,0.005434783,0.005434783,0.027173913,0.048913043,0.016304348,0.027173913,0.690217391,2
730,4963,0.018518519,0.425925926,0.277777778,0.018518519,0.166666667,0.018518519,0.018518519,0.018518519,0.018518519,0.018518519,0.425925926,2
731,4964,0.113333333,0.246666667,0.046666667,0.006666667,0.006666667,0.046666667,0.073333333,0.153333333,0.02,0.286666667,0.286666667,10
732,4966,0.018518519,0.104938272,0.179012346,0.018518519,0.104938272,0.425925926,0.018518519,0.067901235,0.043209877,0.018518519,0.425925926,6
733,4967,0.26119403,0.5,0.007462687,0.007462687,0.082089552,0.052238806,0.02238806,0.007462687,0.052238806,0.007462687,0.5,2
734,4968,0.111842105,0.006578947,0.019736842,0.111842105,0.519736842,0.164473684,0.006578947,0.006578947,0.032894737,0.019736842,0.519736842,5
735,4969,0.036082474,0.365979381,0.190721649,0.005154639,0.015463918,0.015463918,0.149484536,0.118556701,0.097938144,0.005154639,0.365979381,2
736,4970,0.070512821,0.044871795,0.019230769,0.108974359,0.134615385,0.16025641,0.198717949,0.006410256,0.25,0.006410256,0.25,9
737,4971,0.03125,0.00625,0.00625,0.00625,0.00625,0.01875,0.03125,0.01875,0.46875,0.40625,0.46875,9
738,4972,0.191176471,0.044117647,0.073529412,0.132352941,0.220588235,0.014705882,0.220588235,0.014705882,0.073529412,0.014705882,0.220588235,5
739,4973,0.06547619,0.148809524,0.339285714,0.017857143,0.136904762,0.172619048,0.041666667,0.005952381,0.005952381,0.06547619,0.339285714,3
740,4974,0.011904762,0.607142857,0.035714286,0.083333333,0.035714286,0.083333333,0.011904762,0.05952381,0.05952381,0.011904762,0.607142857,2
741,4975,0.205882353,0.064705882,0.076470588,0.005882353,0.017647059,0.005882353,0.405882353,0.005882353,0.182352941,0.029411765,0.405882353,7
742,4976,0.304123711,0.046391753,0.067010309,0.046391753,0.036082474,0.170103093,0.046391753,0.025773196,0.108247423,0.149484536,0.304123711,1
743,4978,0.226744186,0.005813953,0.029069767,0.203488372,0.063953488,0.029069767,0.145348837,0.145348837,0.005813953,0.145348837,0.226744186,1
744,4979,0.155913978,0.091397849,0.037634409,0.005376344,0.005376344,0.005376344,0.166666667,0.306451613,0.102150538,0.123655914,0.306451613,8
745,4980,0.038043478,0.233695652,0.201086957,0.005434783,0.005434783,0.016304348,0.005434783,0.005434783,0.092391304,0.39673913,0.39673913,10
746,4981,0.018072289,0.102409639,0.006024096,0.006024096,0.487951807,0.210843373,0.126506024,0.006024096,0.018072289,0.018072289,0.487951807,5
747,4982,0.00617284,0.191358025,0.475308642,0.00617284,0.00617284,0.018518519,0.191358025,0.018518519,0.00617284,0.080246914,0.475308642,3
748,4983,0.237704918,0.483606557,0.057377049,0.024590164,0.008196721,0.040983607,0.008196721,0.024590164,0.106557377,0.008196721,0.483606557,2
749,4984,0.01744186,0.13372093,0.075581395,0.005813953,0.005813953,0.005813953,0.156976744,0.005813953,0.098837209,0.494186047,0.494186047,10
750,4985,0.005681818,0.005681818,0.051136364,0.017045455,0.221590909,0.5625,0.0625,0.017045455,0.005681818,0.051136364,0.5625,6
751,4986,0.018518519,0.018518519,0.00617284,0.302469136,0.00617284,0.030864198,0.00617284,0.462962963,0.104938272,0.043209877,0.462962963,8
752,4987,0.006024096,0.006024096,0.102409639,0.102409639,0.162650602,0.536144578,0.054216867,0.018072289,0.006024096,0.006024096,0.536144578,6
753,4988,0.02688172,0.02688172,0.048387097,0.241935484,0.005376344,0.037634409,0.14516129,0.016129032,0.14516129,0.306451613,0.306451613,10
754,4989,0.076271186,0.177966102,0.313559322,0.008474576,0.076271186,0.059322034,0.161016949,0.059322034,0.025423729,0.042372881,0.313559322,3
755,4990,0.209677419,0.284946237,0.080645161,0.016129032,0.005376344,0.048387097,0.059139785,0.069892473,0.209677419,0.016129032,0.284946237,2
756,4992,0.054878049,0.054878049,0.164634146,0.054878049,0.006097561,0.164634146,0.091463415,0.213414634,0.140243902,0.054878049,0.213414634,8
757,4993,0.01,0.13,0.59,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.59,3
758,4995,0.151162791,0.058139535,0.104651163,0.034883721,0.197674419,0.197674419,0.104651163,0.011627907,0.127906977,0.011627907,0.197674419,5
759,4996,0.04368932,0.033980583,0.053398058,0.004854369,0.140776699,0.63592233,0.024271845,0.033980583,0.024271845,0.004854369,0.63592233,6
760,4997,0.397435897,0.012820513,0.012820513,0.08974359,0.038461538,0.012820513,0.012820513,0.166666667,0.064102564,0.192307692,0.397435897,1
761,4998,0.03358209,0.070895522,0.018656716,0.018656716,0.451492537,0.123134328,0.070895522,0.152985075,0.048507463,0.01119403,0.451492537,5
762,4999,0.172897196,0.004672897,0.144859813,0.014018692,0.03271028,0.593457944,0.004672897,0.014018692,0.014018692,0.004672897,0.593457944,6
763,5000,0.068345324,0.154676259,0.053956835,0.089928058,0.082733813,0.025179856,0.025179856,0.025179856,0.471223022,0.003597122,0.471223022,9
764,5002,0.136363636,0.118181818,0.081818182,0.136363636,0.009090909,0.063636364,0.009090909,0.409090909,0.027272727,0.009090909,0.409090909,8
765,5003,0.076388889,0.048611111,0.006944444,0.409722222,0.090277778,0.006944444,0.145833333,0.006944444,0.201388889,0.006944444,0.409722222,4
766,5004,0.0234375,0.3046875,0.1640625,0.0078125,0.0078125,0.0703125,0.3359375,0.0078125,0.0234375,0.0546875,0.3359375,7
767,5005,0.09375,0.24375,0.29375,0.09375,0.16875,0.06875,0.01875,0.00625,0.00625,0.00625,0.29375,3
768,5006,0.017241379,0.074712644,0.005747126,0.224137931,0.247126437,0.086206897,0.005747126,0.270114943,0.005747126,0.063218391,0.270114943,8
769,5007,0.186567164,0.067164179,0.186567164,0.007462687,0.02238806,0.02238806,0.156716418,0.007462687,0.305970149,0.037313433,0.305970149,9
770,5008,0.107142857,0.202380952,0.05952381,0.154761905,0.202380952,0.011904762,0.011904762,0.011904762,0.107142857,0.130952381,0.202380952,2
771,5009,0.024271845,0.004854369,0.354368932,0.004854369,0.296116505,0.004854369,0.169902913,0.004854369,0.101941748,0.033980583,0.354368932,3
772,5010,0.058510638,0.026595745,0.111702128,0.090425532,0.462765957,0.207446809,0.005319149,0.005319149,0.015957447,0.015957447,0.462765957,5
773,5012,0.008196721,0.008196721,0.090163934,0.057377049,0.254098361,0.352459016,0.12295082,0.008196721,0.057377049,0.040983607,0.352459016,6
774,5013,0.020833333,0.090277778,0.229166667,0.048611111,0.006944444,0.020833333,0.298611111,0.215277778,0.006944444,0.0625,0.298611111,7
775,5014,0.044354839,0.004032258,0.004032258,0.399193548,0.004032258,0.076612903,0.205645161,0.157258065,0.100806452,0.004032258,0.399193548,4
776,5015,0.012096774,0.052419355,0.004032258,0.504032258,0.157258065,0.205645161,0.004032258,0.004032258,0.044354839,0.012096774,0.504032258,4
777,5016,0.045833333,0.004166667,0.020833333,0.395833333,0.370833333,0.004166667,0.029166667,0.045833333,0.004166667,0.079166667,0.395833333,4
778,5017,0.109375,0.015625,0.015625,0.140625,0.015625,0.015625,0.015625,0.046875,0.609375,0.015625,0.609375,9
779,5018,0.538888889,0.083333333,0.027777778,0.005555556,0.183333333,0.005555556,0.005555556,0.016666667,0.105555556,0.027777778,0.538888889,1
780,5019,0.113333333,0.033333333,0.02,0.006666667,0.66,0.14,0.006666667,0.006666667,0.006666667,0.006666667,0.66,5
781,5020,0.061797753,0.039325843,0.106741573,0.005617978,0.084269663,0.016853933,0.219101124,0.050561798,0.376404494,0.039325843,0.376404494,9
782,5021,0.091836735,0.030612245,0.010204082,0.030612245,0.051020408,0.071428571,0.091836735,0.071428571,0.010204082,0.540816327,0.540816327,10
783,5023,0.007462687,0.276119403,0.126865672,0.007462687,0.052238806,0.037313433,0.171641791,0.067164179,0.037313433,0.21641791,0.276119403,2
784,5024,0.161111111,0.005555556,0.05,0.005555556,0.383333333,0.194444444,0.05,0.083333333,0.038888889,0.027777778,0.383333333,5
785,5025,0.030864198,0.080246914,0.216049383,0.104938272,0.030864198,0.00617284,0.00617284,0.018518519,0.388888889,0.117283951,0.388888889,9
786,5026,0.035211268,0.11971831,0.387323944,0.021126761,0.049295775,0.035211268,0.021126761,0.035211268,0.147887324,0.147887324,0.387323944,3
787,5027,0.006756757,0.398648649,0.182432432,0.128378378,0.02027027,0.006756757,0.168918919,0.02027027,0.060810811,0.006756757,0.398648649,2
788,5028,0.055555556,0.134920635,0.198412698,0.087301587,0.007936508,0.007936508,0.03968254,0.087301587,0.277777778,0.103174603,0.277777778,9
789,5029,0.121794872,0.032051282,0.224358974,0.224358974,0.032051282,0.070512821,0.147435897,0.044871795,0.070512821,0.032051282,0.224358974,3
790,5030,0.055555556,0.023809524,0.150793651,0.007936508,0.03968254,0.03968254,0.007936508,0.246031746,0.182539683,0.246031746,0.246031746,8
791,5031,0.008196721,0.237704918,0.270491803,0.106557377,0.008196721,0.319672131,0.024590164,0.008196721,0.008196721,0.008196721,0.319672131,6
792,5032,0.086538462,0.041666667,0.317307692,0.118589744,0.009615385,0.163461538,0.009615385,0.003205128,0.067307692,0.182692308,0.317307692,3
793,5033,0.171875,0.046875,0.046875,0.046875,0.046875,0.015625,0.203125,0.015625,0.390625,0.015625,0.390625,9
794,5035,0.007936508,0.03968254,0.055555556,0.182539683,0.007936508,0.007936508,0.261904762,0.055555556,0.198412698,0.182539683,0.261904762,7
795,5036,0.544117647,0.132352941,0.004901961,0.004901961,0.004901961,0.004901961,0.06372549,0.093137255,0.102941176,0.044117647,0.544117647,1
796,5037,0.195,0.575,0.145,0.015,0.015,0.005,0.015,0.015,0.015,0.005,0.575,2
797,5038,0.318181818,0.119834711,0.103305785,0.111570248,0.045454545,0.012396694,0.053719008,0.227272727,0.004132231,0.004132231,0.318181818,1
798,5040,0.021126761,0.049295775,0.302816901,0.007042254,0.035211268,0.035211268,0.007042254,0.007042254,0.288732394,0.246478873,0.302816901,3
799,5041,0.007692308,0.346153846,0.284615385,0.007692308,0.007692308,0.023076923,0.007692308,0.1,0.023076923,0.192307692,0.346153846,2
800,5042,0.166666667,0.404761905,0.023809524,0.214285714,0.023809524,0.023809524,0.023809524,0.023809524,0.023809524,0.071428571,0.404761905,2
801,5043,0.1015625,0.1640625,0.0078125,0.0859375,0.1484375,0.0234375,0.0078125,0.0078125,0.4296875,0.0234375,0.4296875,9
802,5044,0.506711409,0.151006711,0.05704698,0.036912752,0.003355705,0.030201342,0.104026846,0.05033557,0.016778523,0.043624161,0.506711409,1
803,5045,0.204545455,0.007575758,0.007575758,0.007575758,0.128787879,0.007575758,0.022727273,0.053030303,0.537878788,0.022727273,0.537878788,9
804,5047,0.015151515,0.257575758,0.136363636,0.045454545,0.257575758,0.045454545,0.136363636,0.015151515,0.045454545,0.045454545,0.257575758,2
805,5048,0.014285714,0.023809524,0.042857143,0.242857143,0.023809524,0.09047619,0.052380952,0.157142857,0.014285714,0.338095238,0.338095238,10
806,5051,0.03,0.15,0.31,0.09,0.03,0.01,0.29,0.01,0.07,0.01,0.31,3
807,5052,0.198717949,0.134615385,0.070512821,0.044871795,0.083333333,0.006410256,0.134615385,0.019230769,0.134615385,0.173076923,0.198717949,1
808,5053,0.410891089,0.361386139,0.054455446,0.004950495,0.004950495,0.094059406,0.014851485,0.024752475,0.004950495,0.024752475,0.410891089,1
809,5054,0.028735632,0.005747126,0.408045977,0.017241379,0.005747126,0.247126437,0.005747126,0.051724138,0.212643678,0.017241379,0.408045977,3
810,5055,0.004132231,0.185950413,0.161157025,0.004132231,0.004132231,0.210743802,0.012396694,0.037190083,0.012396694,0.367768595,0.367768595,10
811,5056,0.019230769,0.019230769,0.096153846,0.070512821,0.185897436,0.147435897,0.301282051,0.121794872,0.032051282,0.006410256,0.301282051,7
812,5057,0.0625,0.044642857,0.1875,0.080357143,0.116071429,0.169642857,0.026785714,0.008928571,0.008928571,0.294642857,0.294642857,10
813,5058,0.058558559,0.22972973,0.130630631,0.058558559,0.022522523,0.085585586,0.040540541,0.004504505,0.346846847,0.022522523,0.346846847,9
814,5059,0.290178571,0.013392857,0.102678571,0.040178571,0.040178571,0.004464286,0.120535714,0.022321429,0.361607143,0.004464286,0.361607143,9
815,5060,0.174657534,0.140410959,0.010273973,0.215753425,0.003424658,0.037671233,0.26369863,0.017123288,0.092465753,0.044520548,0.26369863,7
816,5061,0.005050505,0.005050505,0.005050505,0.095959596,0.398989899,0.368686869,0.005050505,0.025252525,0.005050505,0.085858586,0.398989899,5
817,5062,0.009090909,0.009090909,0.027272727,0.045454545,0.427272727,0.354545455,0.009090909,0.1,0.009090909,0.009090909,0.427272727,5
818,5064,0.116071429,0.116071429,0.151785714,0.1875,0.008928571,0.008928571,0.0625,0.008928571,0.151785714,0.1875,0.1875,4
819,5065,0.007246377,0.166666667,0.036231884,0.007246377,0.02173913,0.065217391,0.036231884,0.02173913,0.050724638,0.586956522,0.586956522,10
820,5066,0.025547445,0.003649635,0.018248175,0.054744526,0.018248175,0.266423358,0.135036496,0.142335766,0.025547445,0.310218978,0.310218978,10
821,5067,0.004854369,0.09223301,0.004854369,0.189320388,0.014563107,0.121359223,0.04368932,0.014563107,0.470873786,0.04368932,0.470873786,9
822,5068,0.01056338,0.01056338,0.095070423,0.158450704,0.045774648,0.193661972,0.292253521,0.017605634,0.017605634,0.158450704,0.292253521,7
823,5069,0.016483516,0.093406593,0.543956044,0.016483516,0.016483516,0.005494505,0.038461538,0.005494505,0.258241758,0.005494505,0.543956044,3
824,5071,0.013274336,0.225663717,0.075221239,0.119469027,0.075221239,0.146017699,0.004424779,0.057522124,0.084070796,0.199115044,0.225663717,2
825,5072,0.029411765,0.005882353,0.064705882,0.523529412,0.147058824,0.041176471,0.041176471,0.017647059,0.076470588,0.052941176,0.523529412,4
826,5074,0.015957447,0.037234043,0.239361702,0.026595745,0.005319149,0.228723404,0.079787234,0.005319149,0.005319149,0.356382979,0.356382979,10
827,5075,0.3359375,0.0390625,0.0078125,0.0078125,0.1484375,0.0546875,0.0078125,0.2890625,0.1015625,0.0078125,0.3359375,1
828,5076,0.080882353,0.169117647,0.139705882,0.036764706,0.036764706,0.007352941,0.066176471,0.433823529,0.007352941,0.022058824,0.433823529,8
829,5077,0.051587302,0.28968254,0.162698413,0.003968254,0.003968254,0.003968254,0.202380952,0.075396825,0.130952381,0.075396825,0.28968254,2
830,5078,0.0125,0.6125,0.0125,0.0375,0.0125,0.0125,0.2375,0.0125,0.0375,0.0125,0.6125,2
831,5079,0.013636364,0.45,0.113636364,0.040909091,0.004545455,0.013636364,0.177272727,0.040909091,0.031818182,0.113636364,0.45,2
832,5080,0.074257426,0.014851485,0.272277228,0.004950495,0.163366337,0.034653465,0.084158416,0.074257426,0.262376238,0.014851485,0.272277228,3
833,5081,0.082524272,0.17961165,0.286407767,0.04368932,0.004854369,0.053398058,0.004854369,0.101941748,0.024271845,0.218446602,0.286407767,3
834,5082,0.270833333,0.340277778,0.020833333,0.020833333,0.006944444,0.006944444,0.006944444,0.020833333,0.298611111,0.006944444,0.340277778,2
835,5083,0.03125,0.00625,0.00625,0.01875,0.13125,0.19375,0.01875,0.11875,0.04375,0.43125,0.43125,10
836,5084,0.004545455,0.377272727,0.213636364,0.004545455,0.004545455,0.15,0.031818182,0.159090909,0.013636364,0.040909091,0.377272727,2
837,5085,0.026041667,0.192708333,0.296875,0.046875,0.005208333,0.005208333,0.098958333,0.005208333,0.234375,0.088541667,0.296875,3
838,5086,0.02688172,0.102150538,0.360215054,0.037634409,0.02688172,0.370967742,0.02688172,0.02688172,0.016129032,0.005376344,0.370967742,6
839,5087,0.122093023,0.156976744,0.029069767,0.087209302,0.226744186,0.005813953,0.145348837,0.110465116,0.098837209,0.01744186,0.226744186,5
840,5088,0.00862069,0.112068966,0.00862069,0.129310345,0.077586207,0.00862069,0.112068966,0.336206897,0.00862069,0.198275862,0.336206897,8
841,5089,0.005102041,0.005102041,0.015306122,0.045918367,0.005102041,0.025510204,0.096938776,0.056122449,0.698979592,0.045918367,0.698979592,9
842,5090,0.008064516,0.540322581,0.137096774,0.008064516,0.056451613,0.10483871,0.008064516,0.008064516,0.072580645,0.056451613,0.540322581,2
843,5091,0.00390625,0.00390625,0.02734375,0.06640625,0.38671875,0.45703125,0.00390625,0.02734375,0.01171875,0.01171875,0.45703125,6
844,5092,0.044117647,0.181372549,0.151960784,0.102941176,0.004901961,0.004901961,0.004901961,0.044117647,0.034313725,0.426470588,0.426470588,10
845,5093,0.01875,0.15625,0.53125,0.00625,0.00625,0.03125,0.00625,0.00625,0.05625,0.18125,0.53125,3
846,5094,0.053191489,0.010638298,0.457446809,0.031914894,0.010638298,0.053191489,0.053191489,0.074468085,0.159574468,0.095744681,0.457446809,3
847,5095,0.443661972,0.401408451,0.007042254,0.021126761,0.035211268,0.021126761,0.007042254,0.021126761,0.035211268,0.007042254,0.443661972,1
848,5096,0.297413793,0.219827586,0.047413793,0.021551724,0.012931034,0.030172414,0.004310345,0.004310345,0.047413793,0.314655172,0.314655172,10
849,5098,0.078947368,0.005263158,0.215789474,0.005263158,0.184210526,0.015789474,0.026315789,0.015789474,0.3,0.152631579,0.3,9
850,5099,0.127118644,0.127118644,0.330508475,0.025423729,0.059322034,0.144067797,0.008474576,0.025423729,0.025423729,0.127118644,0.330508475,3
851,5100,0.005617978,0.084269663,0.117977528,0.005617978,0.016853933,0.162921348,0.039325843,0.106741573,0.050561798,0.41011236,0.41011236,10
852,5101,0.00617284,0.00617284,0.216049383,0.327160494,0.00617284,0.265432099,0.00617284,0.00617284,0.154320988,0.00617284,0.327160494,4
853,5102,0.081521739,0.081521739,0.309782609,0.059782609,0.048913043,0.35326087,0.005434783,0.005434783,0.005434783,0.048913043,0.35326087,6
854,5103,0.004672897,0.369158879,0.257009346,0.014018692,0.023364486,0.070093458,0.014018692,0.098130841,0.070093458,0.079439252,0.369158879,2
855,5104,0.02173913,0.137681159,0.094202899,0.007246377,0.02173913,0.268115942,0.007246377,0.007246377,0.282608696,0.152173913,0.282608696,9
856,5105,0.025423729,0.415254237,0.194915254,0.008474576,0.076271186,0.008474576,0.008474576,0.025423729,0.228813559,0.008474576,0.415254237,2
857,5106,0.006410256,0.33974359,0.108974359,0.057692308,0.057692308,0.070512821,0.288461538,0.044871795,0.006410256,0.019230769,0.33974359,2
858,5107,0.007462687,0.007462687,0.02238806,0.067164179,0.02238806,0.02238806,0.201492537,0.007462687,0.634328358,0.007462687,0.634328358,9
859,5108,0.086805556,0.024305556,0.114583333,0.170138889,0.010416667,0.010416667,0.024305556,0.461805556,0.003472222,0.09375,0.461805556,8
860,5109,0.353333333,0.14,0.006666667,0.046666667,0.033333333,0.033333333,0.046666667,0.006666667,0.233333333,0.1,0.353333333,1
861,5110,0.008333333,0.025,0.175,0.091666667,0.058333333,0.141666667,0.008333333,0.008333333,0.008333333,0.475,0.475,10
862,5111,0.110294118,0.007352941,0.036764706,0.183823529,0.066176471,0.007352941,0.036764706,0.051470588,0.477941176,0.022058824,0.477941176,9
863,5112,0.004901961,0.465686275,0.093137255,0.034313725,0.004901961,0.004901961,0.230392157,0.014705882,0.034313725,0.112745098,0.465686275,2
864,5113,0.154411765,0.036764706,0.066176471,0.022058824,0.242647059,0.095588235,0.007352941,0.198529412,0.022058824,0.154411765,0.242647059,5
865,5114,0.004464286,0.03125,0.236607143,0.03125,0.102678571,0.40625,0.040178571,0.004464286,0.138392857,0.004464286,0.40625,6
866,5115,0.169117647,0.007352941,0.007352941,0.169117647,0.022058824,0.051470588,0.051470588,0.080882353,0.257352941,0.183823529,0.257352941,9
867,5116,0.020325203,0.109756098,0.605691057,0.004065041,0.004065041,0.044715447,0.004065041,0.004065041,0.052845528,0.150406504,0.605691057,3
